id,screen_name,text,url,timestamp,choose_one_category,crisis_related,choose_one_category_a1,choose_one_category_a2,choose_one_category_a3
722787552067854341,BRUCEHAWES,#GOD #BLESS #YOU Terris. Politicians should be on the front lines to experience the horrors of war @tladd58 @Vote4TrumpUSA @realDonaldTrump,https://www.twitter.com/BRUCEHAWES/status/722787552067854341,2016-04-20 14:02:35,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
722789697466937345,tladd58,"@BRUCEHAWES @Vote4TrumpUSA @realDonaldTrump Much of our problem is, many don't have strong families 2 come home 2 &amp; thats where we lose them",https://www.twitter.com/tladd58/status/722789697466937345,2016-04-20 14:11:07,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
722790249332547585,BRUCEHAWES,That is sad Terris. We as a US community have let our #War #Veterans down. This must change. @tladd58 @Vote4TrumpUSA @realDonaldTrump,https://www.twitter.com/BRUCEHAWES/status/722790249332547585,2016-04-20 14:13:18,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
722121427902689281,Carlo110481,"@acdc Well, I have four London tix up for sale, cheap... Like your decision.",https://www.twitter.com/Carlo110481/status/722121427902689281,2016-04-18 17:55:39,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
722790527930736642,LostHighwaygnr,@Carlo110481 @acdc  Hey man :) Are those standing tickets ?   Myself &amp; some friends might be interested :),https://www.twitter.com/LostHighwaygnr/status/722790527930736642,2016-04-20 14:14:25,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
722827781214605312,LostHighwaygnr,@Carlo110481  OK - follow me back and send me a Dm ;),https://www.twitter.com/LostHighwaygnr/status/722827781214605312,2016-04-20 16:42:27,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721534043133648901,FoxNews,"At least 28 killed in powerful magnitude-7.8 earthquake, Ecuador vice president says https://t.co/06CUT5DupG",https://www.twitter.com/FoxNews/status/721534043133648901,2016-04-17 03:01:35,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721568413315907584,queenieking57,"@Tornyator @FoxNews yes she is don't remember so many so close in time &amp; far in distance 9,107 to be exact what's that little more than 1/3",https://www.twitter.com/queenieking57/status/721568413315907584,2016-04-17 05:18:10,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
723231989659262976,19jpullen68,@thestylesplash @acdc @gigsandtours selling for £90 or you could just take a chance on what might be the greatest rock n roll show ever.,https://www.twitter.com/19jpullen68/status/723231989659262976,2016-04-21 19:28:37,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
723240392892776450,thestylesplash,"@19jpullen68 @acdc For me it can't be great without Brian. I can't stand Axl Rose, he's so completely at odds with the spirit of AC/DC.",https://www.twitter.com/thestylesplash/status/723240392892776450,2016-04-21 20:02:01,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
725118060001153024,alfradoalice,@Queen_Cutie_Kae @Harry_Styles cute little frog😂😍,https://www.twitter.com/alfradoalice/status/725118060001153024,2016-04-27 00:23:12,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
726189681004568576,Queen_Cutie_Kae,@alfradoalice @Harry_Styles yeah I know,https://www.twitter.com/Queen_Cutie_Kae/status/726189681004568576,2016-04-29 23:21:26,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
846897847379275776,HollyKoivisto,"@mcgrane_kelsey @Harry_Styles it just does, my nan told me",https://www.twitter.com/HollyKoivisto/status/846897847379275776,2017-03-29 01:32:36,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1037144871243579397,TylerAndrey,@BoJackHorseman @OpinadorP,https://www.twitter.com/TylerAndrey/status/1037144871243579397,2018-09-05 01:06:21,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721788536731492353,yasminervmos,@kourtneykardash girl u dirty for that😂😉,https://www.twitter.com/yasminervmos/status/721788536731492353,2016-04-17 19:52:51,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040106496376238080,PushinWeight,@josephmcmxcv @tiapaige__ @Yours_Only @ATT 4 lines 5 new devices (iPhones X) a hot spot and still get coverage wher… https://t.co/A64ynVzPG0,https://www.twitter.com/PushinWeight/status/1040106496376238080,2018-09-13 05:14:47,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040295293886054400,KayAngellle_,@bdlsc_ @enidajahaj I use to work at Cheddars &amp; someone literally called and asked how much it was to eat... not to… https://t.co/chTTbwlfS5,https://www.twitter.com/KayAngellle_/status/1040295293886054400,2018-09-13 17:45:00,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721706377211564032,imsizzler,@jacobsartorius LOVE YOU SM❤️😫😍😂,https://www.twitter.com/imsizzler/status/721706377211564032,2016-04-17 14:26:23,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040271280556134400,daniiiellla86,@playboiashton @C_bass641 us at all of the ppl we were talking about lmao 💀,https://www.twitter.com/daniiiellla86/status/1040271280556134400,2018-09-13 16:09:35,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040339181673820160,ellennwardd,@chloecopley_05 @emilygooding_,https://www.twitter.com/ellennwardd/status/1040339181673820160,2018-09-13 20:39:24,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040506117242085376,RoryBrewster,"@CrippyCooke @BeardedGenius Ok but if there's ever a time to go all out instilling fear into people, it's now.",https://www.twitter.com/RoryBrewster/status/1040506117242085376,2018-09-14 07:42:44,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040235971655151616,Syxx66319124,@LOGGED_0UT @Silberwing07 @JetSetVon @KHigh5 Yeah I agree with you about death note and ghost in the shell they sho… https://t.co/EjlrIhO7Pr,https://www.twitter.com/Syxx66319124/status/1040235971655151616,2018-09-13 13:49:16,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040281733982121984,RealItsMega,@leslieadgarcia @katieaddicks @wtfpastel @ItzAndyV,https://www.twitter.com/RealItsMega/status/1040281733982121984,2018-09-13 16:51:07,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721560671041765376,muganngo,@acdc mds,https://www.twitter.com/muganngo/status/721560671041765376,2016-04-17 04:47:24,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721490405070675968,bilderbrgcfrtri,"@FOXTV @UFCONFOX i got Glover , Torres , Khabib and Cub",https://www.twitter.com/bilderbrgcfrtri/status/721490405070675968,2016-04-17 00:08:11,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721701776794259456,undeniablel0ve_,My prayers are with you all. I wish I was there to see my family and make sure they were okay. I hope u are all okὤFἿC https://t.co/tcNfCaDcqZ,https://www.twitter.com/undeniablel0ve_/status/721701776794259456,2016-04-17 14:08:06,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040288861488857088,BowaterHannah,@zainibq @JetSetVon This isn't a retween zan🌹 what you doing?,https://www.twitter.com/BowaterHannah/status/1040288861488857088,2018-09-13 17:19:26,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040363020101152768,MontelHoustonYT,@TeezySoSkep 😂😂 ain’t no reason to go in there,https://www.twitter.com/MontelHoustonYT/status/1040363020101152768,2018-09-13 22:14:07,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040081182648455168,haIessia,@KaminaIsKing @KieraJoiner can you believe people don’t believe in this?  I literally told my manager I needed some… https://t.co/siMUhkB7p4,https://www.twitter.com/haIessia/status/1040081182648455168,2018-09-13 03:34:12,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040004531285880833,randomjeweler,@Robert_Rants @CKGDrew @nick_ponton Once a roach crawled out of my silverware at IHOP,https://www.twitter.com/randomjeweler/status/1040004531285880833,2018-09-12 22:29:37,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040105673676083201,Ehvayde,@sadboimikey @galexis_11 @eggandsachas Mothafucka I don’t know about you but I’m jealous that this dude manage to c… https://t.co/6jQowPB0ff,https://www.twitter.com/Ehvayde/status/1040105673676083201,2018-09-13 05:11:31,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040408315845648384,NateWassi,@Evantheplaya what would u do in that situation,https://www.twitter.com/NateWassi/status/1040408315845648384,2018-09-14 01:14:07,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040498737171185671,SavaNNaHLensink,@javeigh @kylynndelohery,https://www.twitter.com/SavaNNaHLensink/status/1040498737171185671,2018-09-14 07:13:25,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721711560519864320,CindyRodgers65,@cher send in an exterminator #cherforpresident,https://www.twitter.com/CindyRodgers65/status/721711560519864320,2016-04-17 14:46:59,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040484704783237120,hoyernick1,@KonaBean5 @chloecopley_05 Replying to@KonaBeansandchloecopley your baby is in Rainbow bridge playing with so many… https://t.co/3pLIL152E7,https://www.twitter.com/hoyernick1/status/1040484704783237120,2018-09-14 06:17:39,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040281164613857280,Luna__Dalia,@Osvaldo_Villeda @chloecopley_05 😭😭such a good boy,https://www.twitter.com/Luna__Dalia/status/1040281164613857280,2018-09-13 16:48:51,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
722329685888110592,sejukdihati48,@Lidya_JKT48 hmmm fav fav aja,https://www.twitter.com/sejukdihati48/status/722329685888110592,2016-04-19 07:43:12,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721697663284944897,moongypsy63,@cher   Reiña✨ please clarify  When you type Gov  Are you saying Government (Obama)  Are you saying Governor (Brown)  Or something else?,https://www.twitter.com/moongypsy63/status/721697663284944897,2016-04-17 13:51:46,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721617348319428608,CutyLinda85,@HuffingtonPost powerful aftershock around 30 min ago of 6.1 again,https://www.twitter.com/CutyLinda85/status/721617348319428608,2016-04-17 08:32:37,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040024973144981506,FRYSmalls,@ThisAintBarry @JetSetVon He ain’t right 😂,https://www.twitter.com/FRYSmalls/status/1040024973144981506,2018-09-12 23:50:50,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721566381511024640,shivbratpratap,@narendramodi @MashiRafael @JorgeGlas सर UP में BJP को जीतने के लिए अब राम मंदिर निर्माण करना ही होगा | बरना जीतना अंसभव है | १०० काम एक तरफ,https://www.twitter.com/shivbratpratap/status/721566381511024640,2016-04-17 05:10:06,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
727327278930251776,katiekavanaghx,@Harry_Styles is the oat still in your throat?,https://www.twitter.com/katiekavanaghx/status/727327278930251776,2016-05-03 02:41:51,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721795589655171072,mikelses,@Number10gov will this happen to us if we leave the EU?,https://www.twitter.com/mikelses/status/721795589655171072,2016-04-17 20:20:53,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040129443635884033,demixalmin,"@KieraJoiner Believe me, when you're a mommy's boy, starting work is hard. I had a very hard time with my first job… https://t.co/oXwrk3KLoU",https://www.twitter.com/demixalmin/status/1040129443635884033,2018-09-13 06:45:58,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721558196549246976,Oleg_Aliyev,@FranklinOrmaza1 We have traced the history of the second half of the XXcentury - the availability on our little map https://t.co/leXsHGhd6d,https://www.twitter.com/Oleg_Aliyev/status/721558196549246976,2016-04-17 04:37:34,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040020614273228800,ClassyRN05,@nick_ponton When a Waffle House closes https://t.co/MFYJXg4ow1,https://www.twitter.com/ClassyRN05/status/1040020614273228800,2018-09-12 23:33:31,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040383279961124864,JoshuaCharlesL1,@jpd26 @Chris_W72 @BeardedGenius Can I use this quote?,https://www.twitter.com/JoshuaCharlesL1/status/1040383279961124864,2018-09-13 23:34:37,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1023327008502231042,velocitroper,"@randileeharper @jephjacques ... ""Clever girl.""",https://www.twitter.com/velocitroper/status/1023327008502231042,2018-07-28 21:59:05,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040053376317157376,NinjaBunny9000,@Hyza87 @nick_ponton Does reference them**,https://www.twitter.com/NinjaBunny9000/status/1040053376317157376,2018-09-13 01:43:42,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040273291511062528,themanann,@PushinWeight @ShyyBlue @Trey9610 @tiapaige__ @Yours_Only @ATT Deadass the rent is like $767,https://www.twitter.com/themanann/status/1040273291511062528,2018-09-13 16:17:34,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040408976230428673,SixkXer,@stevieraelamb @jakelon8 @saladdavs @_Hh0ls @enidajahaj @VenusVerticorda Just saying 😂😂,https://www.twitter.com/SixkXer/status/1040408976230428673,2018-09-14 01:16:44,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040288554377728002,yungbossbeatz,@TeezySoSkep @Mys_p Can't get the door open keh?? Abi I can't get the Windows locked after swinging in with my Beni… https://t.co/Km80HHDJrb,https://www.twitter.com/yungbossbeatz/status/1040288554377728002,2018-09-13 17:18:13,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
565746747993903105,ToriKeeth,@LOHANTHONY iconic,https://www.twitter.com/ToriKeeth/status/565746747993903105,2015-02-12 05:38:30,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721712362777112576,softjunggi,@onedirection  Everybody wanna steal my girl🎶,https://www.twitter.com/softjunggi/status/721712362777112576,2016-04-17 14:50:10,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721504207161974784,plmor72,@CNN at least 1 injured in a movie theater. A bridge also collapsed,https://www.twitter.com/plmor72/status/721504207161974784,2016-04-17 01:03:02,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040527380480180226,JamieDrysdale18,@GarryMcGhee1 @chloecopley_05 This is now goin to be a thing eh,https://www.twitter.com/JamieDrysdale18/status/1040527380480180226,2018-09-14 09:07:14,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040074460181811201,AlHendiify,@blasianFMA @abbynotabigail_ @CasuallyE Roast her.,https://www.twitter.com/AlHendiify/status/1040074460181811201,2018-09-13 03:07:29,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721391632311037952,SeriesAddict10,@Sia Queen 💘💘💘,https://www.twitter.com/SeriesAddict10/status/721391632311037952,2016-04-16 17:35:42,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721696655255408640,chacarereandoma,@elchatoprada no esperen maaaaasssss q comience yaaaaaa,https://www.twitter.com/chacarereandoma/status/721696655255408640,2016-04-17 13:47:45,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721706074697379840,virtualkathelyn,@jacobsartorius block me,https://www.twitter.com/virtualkathelyn/status/721706074697379840,2016-04-17 14:25:11,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040442793188048896,PThomas19,@abbynotabigail_ So 19-23 year olds are obsessed with IPAs.....who do think made the IPAs......,https://www.twitter.com/PThomas19/status/1040442793188048896,2018-09-14 03:31:07,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040298405258559488,Inirbag15,@kevinmoyo3 @BlvccThunder__ @JetSetVon @chakaaaa__ I'm mad someone took the time to make that edit from his F4 promo shot.,https://www.twitter.com/Inirbag15/status/1040298405258559488,2018-09-13 17:57:22,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721653992258801664,giddyupbill,@fa078a2f38c645d @slsandpet Whenever we build something we take resources from somewhere to build it. Weight transference must impact plates,https://www.twitter.com/giddyupbill/status/721653992258801664,2016-04-17 10:58:14,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721605734681735172,wc_jt,@AP Why isn't the president of Ecuador speaking at all?,https://www.twitter.com/wc_jt/status/721605734681735172,2016-04-17 07:46:28,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721700097839357953,RichieRego,.@NorthernILAlive So much of pain and death in the world! We need to spread life. Peace,https://www.twitter.com/RichieRego/status/721700097839357953,2016-04-17 14:01:26,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040394829354590208,__kilikina,@playboiashton @BRakaila 😂😂,https://www.twitter.com/__kilikina/status/1040394829354590208,2018-09-14 00:20:31,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721604255753363457,akashbh93870655,Hope they get recover soon https://t.co/3HsUJwRdXb,https://www.twitter.com/akashbh93870655/status/721604255753363457,2016-04-17 07:40:35,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040347326118854657,WiseStupidMan,@darynoceansun @sydney_lancon Put into the context of the time didnt just about every country or tribe basically co… https://t.co/NX8SFusotC,https://www.twitter.com/WiseStupidMan/status/1040347326118854657,2018-09-13 21:11:45,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040503778456289280,AndrewPSquires,@keijoteras @The_Only_Doyle @BeardedGenius Moses clearly had one of those grey circles she's stood on. Just deploy… https://t.co/pXDSxiWsz5,https://www.twitter.com/AndrewPSquires/status/1040503778456289280,2018-09-14 07:33:27,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721681642801274880,terr6210,"@BBCBreaking God Bless all, Japan and Ecuador......",https://www.twitter.com/terr6210/status/721681642801274880,2016-04-17 12:48:06,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721651316267683841,iiigggaaa,@Lidya_JKT48  arigatou Lidya !!,https://www.twitter.com/iiigggaaa/status/721651316267683841,2016-04-17 10:47:36,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1039956033551179776,nadiaaahh_13,@chloecopley_05 @dvalade That's the cutest thing ever.  Mine runs when it's meds time!,https://www.twitter.com/nadiaaahh_13/status/1039956033551179776,2018-09-12 19:16:54,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721720350203969536,IamRajeshSonak,@amritabhinder  kaya ho raha hai   ???,https://www.twitter.com/IamRajeshSonak/status/721720350203969536,2016-04-17 15:21:55,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040507645927583744,adee_310,@jeanetterdz32 @enidajahaj I once had a girl ask me if our beer enchiladas had meat...,https://www.twitter.com/adee_310/status/1040507645927583744,2018-09-14 07:48:49,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040311728876089344,coulterelliget9,@sarkat24 @enidajahaj https://t.co/YNkh6Ip7af,https://www.twitter.com/coulterelliget9/status/1040311728876089344,2018-09-13 18:50:18,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
565726246555123712,AlyssaHeath22,@michelebell_ @LOHANTHONY YES!,https://www.twitter.com/AlyssaHeath22/status/565726246555123712,2015-02-12 04:17:02,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721630479053635585,libraes57,Terrible !!!! https://t.co/W3cvUYOOZe,https://www.twitter.com/libraes57/status/721630479053635585,2016-04-17 09:24:48,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040347025437609984,top_rated_tips,"@CrippyCooke @BeardedGenius That is what's going to happen, though.",https://www.twitter.com/top_rated_tips/status/1040347025437609984,2018-09-13 21:10:34,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040220448682733569,sly__X,@blasianFMA @abbynotabigail_ HEY now! Include me in there. I'm an '87-born genetic-jackpot winner who writes in cur… https://t.co/UTJZcZji1u,https://www.twitter.com/sly__X/status/1040220448682733569,2018-09-13 12:47:35,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1037561772893458434,KADIJagiya,"@SMTOWNGLOBAL Who are you, and what you've done to ShitM global??, 😶😶 https://t.co/nmFuhUNwSg",https://www.twitter.com/KADIJagiya/status/1037561772893458434,2018-09-06 04:42:58,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1039972726327455744,meggb86,@PushinWeight @StayCoolGoddess @tiapaige__ @Yours_Only @ATT My bill is 150 bucks for two iPhones and an iPad mini.… https://t.co/bKBs2rbKkH,https://www.twitter.com/meggb86/status/1039972726327455744,2018-09-12 20:23:14,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721601438548422656,MiguelCebrian_,@acdc -1 fan,https://www.twitter.com/MiguelCebrian_/status/721601438548422656,2016-04-17 07:29:24,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721698234092036097,NerytaTomlinson,@Real_Liam_Payne  I Love you,https://www.twitter.com/NerytaTomlinson/status/721698234092036097,2016-04-17 13:54:02,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721670368205869056,SaryDestjeor,@rikerR5 Riker! You enjoy the #Coachella day 2?,https://www.twitter.com/SaryDestjeor/status/721670368205869056,2016-04-17 12:03:18,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721659413849710597,ReenuReenuyadav,@sandp_m4 @abpnewstv सत्य की हर बार जित  होती आई ह और होती रहेगी ।,https://www.twitter.com/ReenuReenuyadav/status/721659413849710597,2016-04-17 11:19:46,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721882349604982786,veneibanez89,@Falcom61 @marceloclaure @sprint just contact customer care or go into your local retail store and add the international feature,https://www.twitter.com/veneibanez89/status/721882349604982786,2016-04-18 02:05:38,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
724236231425531906,jayboy_buckley,@dirtydeeds1976 couldn't agree more,https://www.twitter.com/jayboy_buckley/status/724236231425531906,2016-04-24 13:59:07,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
725366813811421184,Tori_Leto,@Harry_Styles what?,https://www.twitter.com/Tori_Leto/status/725366813811421184,2016-04-27 16:51:39,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040344964356562944,gracemcdavid,@digiaismenow @darynoceansun @TURNSTlLE lol uh jews kinda care about the holocaust,https://www.twitter.com/gracemcdavid/status/1040344964356562944,2018-09-13 21:02:22,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040293665648898049,hteressiub,@Syxx66319124 @majorshakes @JetSetVon @MannyMcbuckets Well your principles of beauty shouldn’t be applied unless yo… https://t.co/MUMr7Kp3zK,https://www.twitter.com/hteressiub/status/1040293665648898049,2018-09-13 17:38:32,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040384371264548865,UnoCincoUno,@Mabel_Syrup @JetSetVon LMAOOOOOOOOOOOOOOOO,https://www.twitter.com/UnoCincoUno/status/1040384371264548865,2018-09-13 23:38:58,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721680741105590272,FabiaAmbrozio,@BBCBreaking @RCArmitage Terrible news! 😞🙏 @BBCNews,https://www.twitter.com/FabiaAmbrozio/status/721680741105590272,2016-04-17 12:44:31,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721658601362845697,PasToh_Cedrick,@FCBarcelona we would never forsake you,https://www.twitter.com/PasToh_Cedrick/status/721658601362845697,2016-04-17 11:16:32,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040292795993468931,amyajxx,@chloecopley_05 @CallumJR_ @laurajonessx  oh my fuck,https://www.twitter.com/amyajxx/status/1040292795993468931,2018-09-13 17:35:04,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040090651180888064,jennithere,@abbynotabigail_ How old do you think people from 1995 are??,https://www.twitter.com/jennithere/status/1040090651180888064,2018-09-13 04:11:49,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1040119477113745409,RileyWellfare,@griffin761 @eggandsachas @StevieDaGamer Straight flexin,https://www.twitter.com/RileyWellfare/status/1040119477113745409,2018-09-13 06:06:22,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
1036587595671556096,gol_roti,"@hairyhoustonian @SpruceBoudreau @BoJackHorseman lolol ""I'll do them a favor they won't refuse """,https://www.twitter.com/gol_roti/status/1036587595671556096,2018-09-03 12:11:56,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
